
010000', '010001 | Piaget, Jean | El lenguaje y el pensamiento en el niño | Buenos Aires | Guadalupe | 1983 | DESARROLLO DEL LENGUAJE' ;; 'DESARROLLO COGNOSCITIVO' ;; 'TECNICAS DIDACTICAS' ;; 'PSICOLOGIA EVOLUTIVA' ;; 'COMUNICACION VERBAL | 950-500-070-7
###
010002', '000804 | Viramonte de Avalos, Magdalena | La nueva linguística en la enseñanza media   | Buenos Aires | Colihue | 1994 | LINGUISTICA' ;; 'ENSENANZA SECUNDARIA | 9505816383
###
000228 | Vivern de Sciarrillo, Carmen | La educación musical en la escuela primaria   | Buenos Aires | Victor Leru | 1979 | EDUCACION MUSICAL' ;; 'ENSENANZA PRIMARIA | 
###
012927 | Verdevoye, Paul | Domingo Faustino Sarmiento   | Buenos Aires | Plus Ultra | 1988 | HISTORIA NACIONAL | 9502109769
###
012829 | Venegas, María Clemencia | Promoción de la lectura en la biblioteca y en el aula  | Buenos Aires | Aique | 1994 | BIBLIOTECAS ESCOLARES' ;; 'LITERATURA INFANTIL' ;; 'BUSQUEDA DE INFORMACION' ;; 'FOLkLORE' ;; 'TEATRO POPULAR' ;; 'MEDIOS DE COMUNICACION' ;; 'HABITO DE LECTURA' ;; 'ANIMACION A LA LECTURA' ;; 'ANIMACION A LA LECTURA | 9507012753
###
000295', '001039 | Moll, Luis C. | Vygostky y la educación   | Buenos Aires | Aique | 1993 | PSICOLOGIA DE LA EDUCACION' ;; 'DESARROLLO COGNOSCITIVO' ;; 'TEORIAS DE LA EDUCACION' ;; 'PEDAGOGIA | 950701215X
###
000132 | Wahl, Charles William | Historia del psicoanálisis VII  | Buenos Aires | Paidós | 1968 | PSICOLOGIA | 
###
011314', '011316 | Waisberg Bonow,Iva | Manual de trabajos prácticos en la psicología educacional  | Buenos Aires | Kapelusz | 1979 | PSICOLOGIA DE LA EDUCACION | 
###
012874 | Walpole, Brenda | Agua  | Buenos Aires | Sigmar | 1998 | EXPERIMENTOS CIENTIFICOS' ;; 'BIOLOGIA | 
###
010349 | Wallon, Henri | La evolución psicológica del niño  | Buenos Aires | Crítica |  | PSICOLOGIA EVOLUTIVA' ;; 'PSICOLOGIA DEL NINO | 
###
010906', '010908 | Wasnna, María | La motivación, la inteligencia y el éxito en el aprendizaje  | Buenos Aires | Kapelusz | 1974 | MOTIVACION' ;; 'INTELIGENCIA' ;; 'DIFICULTADES EN EL APRENDIZAJE | 
###
012966 | Camilloni, Alicia | Pensar, descubrir y aprender   | Buenos Aires | Aique | 1995 | DIDACTICA | 9509003883
###
000152 | Wechsler, David | Test de inteligencia para adultos  | Buenos Aires | Paidós | 1955 | PSICOMETRIA' ;; 'PRUEBAS DE INTELIGENCIA' ;; 'ADULTOS' ;; 'TESTS | 9501263649
###
000149 | Wechsler, David | Test de inteligencia para niños  | Buenos Aires | Paidós | 1980 | PSICOMETRIA' ;; 'PRUEBAS DE INTELIGENCIA' ;; 'TESTS | 9501263584
###
000150 | Wechsler, David | Test de inteligencia para preescolares  | Buenos Aires | Paidós | 1967 | PSICOMETRIA' ;; 'PRUEBAS DE INTELIGENCIA' ;; 'EDUCACION PREESCOLAR' ;; 'TESTS | 9501263630
###
011442', '011443 | Weinstein, Gerald | La enseñanza por el afecto   | Buenos Aires | Paidós | 1973 | PSICOLOGIA' ;; 'PEDAGOGIA | 
###
010988', '010989 | Weiss, Carol H. | Investigación evaluativa   | México | Trillas | 1982 | EVALUACION' ;; 'EVALUACION DEL ALUMNO' ;; 'METODOS DE EVALUACION' ;; 'TECNICAS DE EVALUACION | 
###
012684 | Weissmann, Hilda | Los alimentos  | Buenos Aires | Colihue | 1985 | CIENCIAS' ;; 'BIOLOGIA' ;; 'ALIMENTOS' ;; 'EDUCACION PARA LA SALUD' ;; 'SISTEMA DIGESTIVO' ;; 'LIBROS DE TEXTO | 950581321X
###
012685 | Weissmann, Hilda | Circuitos eléctricos   | Buenos Aires | Colihue | 1986 | CIENCIAS BASICAS' ;; 'TECNOLOGIA | 9505813220
###
100433 | Whitman, Walt | Hojas de hierba  | Buenos Aires | Andrómeda | 1995 | POESIAS' ;; 'LITERATURA NORTEAMERICANA | 950-722-048-8
###
010548', '010549 | Whitney, Fraderick Lamson | Elementos de investigación  | Barcelona | Omega | 1976 | INVESTIGACION' ;; 'PROYECTOS DE INVESTIGACION | 
###
101820', '101821', '101822', '101823 | Wiles, Kimball | Técnicas de supervisión para mejores escuelas  | México | Trillas | 1979 | ADMINISTRACION ESCOLAR' ;; 'ORGANIZACION ESCOLAR' ;; 'SUPERVISION DE LOS DOCENTES | 
###
000229 | Willems, Edgar | El ritmo musical   | Buenos Aires | Eudeba | 1964 | EDUCACION MUSICAL' ;; 'PSICOLOGIA DEL NINO | 
###
000236 | Wilems, Edgar | La preparación musical de los más pequeños  | Buenos Aires | Eudeba | 1976 | EDUCACION MUSICAL | 
###
010087 | Willems, Edgar | Las bases psicológicas de la educación musical  | Buenos Aires | Eudeba | 1969 | EDUCACION MUSICAL' ;; 'PSICOLOGIA' ;; 'DIDACTICA | 
###
101919 | Eilson, L. Craig | El currículo abierto   | Buenos Aires | El Ateneo | 1979 |  | 
###
012509 | Winnicott, D. W. | Realidad y juego  | Buenos Aires | Gedisa | 1987 | PSICOLOGIA DEL NINO' ;; 'JUEGO' ;; 'CREATIVIDAD | 
###
011490', '011491 | Yauch, Wilbur A. | Las relaciones humanas y la escuela  | Buenos Aires | Paidós | 1969 | RELACIONES HUMANAS' ;; 'RELACION ESCUELA-COMUNIDAD' ;; 'RELACION PADRES-DOCENTE' ;; 'RELACIONES ENTRE PARES' ;; 'RELACIONES LABORALES | 
###
000020 | Young, A. J. | Lineamientos para el desarrollo de la educación ambiental no  formal  | Santiago de Santiago de Chile | Unesco-Pnuma | 1986 | EDUCACION AMBIENTAL' ;; 'ECOLOGIA | 
###
013022 | Yus Ramos, Rafael | Temas transversales   | Barcelona | Graó | 1996 | TECNICAS DIDACTICAS' ;; 'VALORES MORALES | 8478271511
###
012594 | Zabaleta, Esther Teresa de. | Evaluación de materiales audiovisuales para la enseñanza  | Buenos Aires | Eudeba | 1977 | ENSENANZA AUDIOVISUAL' ;; 'EVALUACION DE MATERIALES DIDACTICOS | 
###
012598', '004859 | Zampini, Virgilio | Chubut, breve historia de una provincia argentina  | Gaiman | El regional | 1975 | HISTORIA' ;; 'HISTORIA DE LA PATAGONIA | 
###
010218', '010227 | Zanotti, Luis Jorge | La escuela y la sociedad en el siglo XX  | Buenos Aires | Estrada | 1970 | HISTORIA DE LA EDUCACION' ;; 'POLITICAS DE EDUCACION | 
###
000478', '000501 | Komerovsky, Graciela L. | El textonauta II | Buenos Aires | Troquel | 1995 | LITERATURA | 950-16-6451-1
###
012363', '012365', '012362 | Zúgaro, Roberto | Nuevo valor de los actos escolares | Buenos Aires | Kapelusz | 1981 | ACTOS ESCOLARES | 
###
012115', '012116', '012117', '012118 | Zúgaro, Roberto | El tratamiento de la ortografía en la escuela primaria | Buenos Aires | Kapelusz | 1974 | ORTOGRAFIA' ;; 'ENSENANZA PRIMARIA' ;; 'LENGUAJE | 
###
012704 | Radrizzani Goñi, Ana María | El niño y el juego I | Buenos Aires | Catari | 1992 | JUEGO' ;; 'EDUCACION PREESCOLAR | 9507990003
###
000271 | Radusky de Kotliar, Dora | Ritual y realidad de la conducción educativa | Buenos Aires | Magisterio del Río de la Plata | 1996 | INSTITUCIONES EDUCACIONALES' ;; 'DIRECTORES' ;; 'PERSONAL ESCOLAR' ;; 'SUPERVISION DE LOS DOCENTES | 950550151X
###
010136 | Ragan, William B. | El currículum en la escuela primaria | Buenos Aires | El Ateneo | 1971 | ESCUELAS PRIMARIAS | 
###
010432 | Rama, Germán | Educación, participación y estilos de desarrollo en América Latina | Buenos Aires | Kapelusz | 1986 | EDUCACION Y DESARROLLO' ;; 'DESARROLLO ECONOMICO' ;; 'MODELOS EDUCACIONALES' ;; 'POLITICAS DE EDUCACION | 
###
010986', '010987 | Ramón y Cajal, Santiago | Los tónicos de la voluntad | Madrid | Espasa Calpe | 1971 | INVESTIGACION CIENTIFICA | 
###
010419 | Raths, Louis E. | Cómo enseñar a pensar | Buenos Aires | Paidós | 1986 | ESTUDIO INDIVIDUAL' ;; 'METODOS DE ESTUDIO | 
###
012561 | Ratto, Jorge A. | Ciencia para maestros | Buenos Aires | Marymar | 1981 | ENSENANZA DE LA CIENCIA' ;; 'ENSENANZA PRIMARIA' ;; 'DIDACTICA' ;; 'CIENCIAS NATURALES | 
###
102562 | Ratto, Jorge A. | Ciencia para maestros | Buenos Aires | Marymar | 1980 | ENSENANZA DE LA CIENCIA' ;; 'DIDACTICA' ;; 'ECOLOGIA' ;; 'ENSENANZA PRIMARIA | 
###
012563 | Ratto, Jorge A. | Ciencia para maestros | Buenos Aires | Marymar | 1980 | BIOLOGIA' ;; 'CIENCIAS' ;; 'DIDACTICA' ;; 'ENSENANZA DE LA CIENCIA' ;; 'FISICA' ;; 'QUIMICA | 
###
000310 | Rausch Herscovici, Cecile | La esclavitud de las dietas | Buenos Aires | Paidós | 1996 | ALIMENTACION | 950-12-2820-7
###
000160', '004887 | Raven, J.C. | Test de matrices progresivas para la medida de la capacidad intelectual, escala espacial | Buenos Aires | Paidós | 1991 | PSICOMETRIA' ;; 'PRUEBAS DE INTELIGENCIA | 9501260046
###
000161 | Raven, J.C. | Test de matrices progresivas para la medida de la capacidad intelectual, escala general | Buenos Aires | Paidós | 1991 | PSICOMETRIA' ;; 'PRUEBAS DE INTELIGENCIA' ;; 'TESTS | 9501260038
###
012858 | Regalado, Viviana | Pro-a 7 | Buenos Aires | A-Z | 1995 | CIENCIAS' ;; 'ENSENANZA DE LA CIENCIA' ;; 'LIBROS DE TEXTO | 9505342934
###
000464 |  | Reglas oficiales de handball | Buenos Aires | Mawis | 1995 | EDUCACION FISICA' ;; 'ACTIVIDADES DEPORTIVAS | 9509978361
###
000465 |  | Reglas oficiales de voleibol | Buenos Aires | Mawis | 1995 | EDUCACION FISICA' ;; 'ACTIVIDADES DEPORTIVAS | 9509987329
###
000041 | Reimers, Fernando | Deuda externa y financiamiento de la educación | Santiago de Santiago de Chile | Orealc | 1991 | FINANCIACION DE LA EDUCACION' ;; 'POLITICA FINANCIERA | 
###
000038 | Reimers, Fernando | Educación, ajuste y reconstrucción | Paris | Unesco | 1994 | ECONOMIA DE LA EDUCACION' ;; 'POLITICAS ECONOMICAS | 9233028925
###
000549', '000550 | Gerstner, Louis V. | Reinventando la educación   | Barcelona | Paidós | 1996 | INSTITUCIONES EDUCACIONALES' ;; 'SISTEMAS DE GESTION' ;; 'PRODUCTIVIDAD' ;; 'LIDERAZGO | 8449303354
###
012888 | Rencoret Bustos, María del Carmen | Iniciación matemática   | Santiago de Santiago de Chile | Andrés Bello | 1994 | EDUCACION PREESCOLAR' ;; 'ENSENANZA DE LAS MATEMATICAS | 9501312042
###
012300', '012299 | Azcoaga, Juan | <Los> retardos del lenguaje en el niño  | Buenos Aires | Paidós | 1981 | TRASTORNOS DEL HABLA' ;; 'EDUCACION ESPECIAL' ;; 'PERCEPCION AUDITIVA' ;; 'DIFICULTADES EN EL APRENDIZAJE' ;; 'LENGUAJE' ;; 'PSICOPATOLOGIA | 
###
013038', '013039 | Rex González, Alberto | Argentina indígena   | Buenos Aires | Paidós | 1993 | HISTORIA NACIONAL | 9501277011
###
012335 | Rey, André | Retraso mental y primeros ejercicios educativos  | Buenos Aires | Cincel | 1980 | EDUCACION ESPECIAL' ;; 'RETARDO MENTAL' ;; 'ALUMNOS DEFICIENTES | 
###
012602', '000247 | Richmond, P.G. | Introducción a Piaget  | Madrid | Fundamentos | 1984 | PSICOLOGIA EVOLUTIVA' ;; 'PSICOLOGIA DEL NINO | 82-2450-018-0
###
011411', '011412 | Ricks, David F. | Personalidad y educación  | Buenos Aires | Paidós | 1975 | PROCESOS PSICOPEDAGOGICOS' ;; 'DESARROLLO DE LA PERSONALIDAD' ;; 'PERSONALIDAD | 
###
010303 | Rigal, Robert | Motricidad  | Madrid | Augusto E. Pila Teleña | 1979 | DESTREZAS PSICOMOTRICES' ;; 'DESARROLLO MOTOR' ;; 'FISIOLOGIA' ;; 'PERCEPCION | 8485514076
###
012680 | Rinderknecht, Patricia | Manual de juegos I  | Buenos Aires | Bonum | 1976 | JUEGOS INFANTILES | 9505071779
###
000383', '004311 | Ripa, Julián | Recuerdos de un maestro patagónico  | Buenos Aires | Marymar | 1980 |  | 
###
102778 | Risso de Sperber, Elsa | Cuaderno de la lengua I | Buenos Aires | Estrada | 1992 | ANALISIS LITERARIO' ;; 'GRAMATICA | 950-01-0215-3
###
000417 | Barreiro, Julio | Conciencia y revolución   | Buenos Aires | Schapire | 1974 | EDUCACION PARA EL DESARROLLO' ;; 'DESARROLLO SOCIAL' ;; 'CAMBIO SOCIAL | 
###
000416 | García Hoz, Víctor | Familia, sexo, droga | Madrid | Rialp | 1981 | PAPEL DE LA FAMILIA' ;; 'EDUCACION SEXUAL' ;; 'SEXUALIDAD | 8432119008
###
000306 | Devries, Osvaldo | Salud y educación   | Buenos Aires | Paidós | 1995 | RELACION ESCUELA-COMUNIDAD' ;; 'SALUD' ;; 'EDUCACION SANITARIA' ;; 'ESTUDIOS DE CASOS | 9501261093
###
102930 | González, Joaquín V. | El ensayo de interpretación (1910-1930)   | Buenos Aires | Centro Editor de América Latina | 1980 | LITERATURA NACIONAL' ;; 'ENSAYOS | 
###
102800 | Propato, Jorge A. | Educación vial   | Buenos Aires | La Obra | s.f. | TRANSITO' ;; 'ACTIVIDADES ESCOLARES' ;; 'ACTIVIDADES DE APRENDIZAJE | 
###
012782 | Risso de Sperber, Elsa | Cuaderno de redacción, sintaxis y ortografía II | Buenos Aires | Estrada | 1993 | REDACCION' ;; 'SINTAXIS' ;; 'ORTOGRAFIA' ;; 'MEJORA DE LA ESCRITURA | 950-01-0031-2
###
000108 |  | Robin Hood | Buenos Aires | Acme | 1979 | NOVELAS' ;; 'LEYENDAS' ;; 'NOVELAS DE AVENTURAS' ;; 'LITERATURA INGLESA' ;; 'LITERATURA JUVENIL | 
###
010253 | Robin, Louis | Didáctica de la agricultura y de la economía rural | Buenos Aires | Kapelusz | 1963 | AGRICULTURA' ;; 'DESARROLLO RURAL | 
###
012586 | Robles, Héctor Alberto | Organicemos una cooperativa escolar | Buenos Aires | Intercoop | 1977 | COOPERATIVAS | 
###
010327', '012387', '012389', '012397', '012399', '012401 | Villa de Camba, Nelly | Biología | Buenos Aires | Kapelusz | 1980 | BIOLOGIA' ;; 'EXPERIMENTOS DE LABORATORIO' ;; 'ENSENANZA DE LA CIENCIA' ;; 'TECNICAS DIDACTICAS' ;; 'ENSENANZA SECUNDARIA | 
###
010191 | Rodríguez, Ana Mercedes | El inagotable mundo del cuento y otros ensayos | Buenos Aires | Fígaro | 1982 | CREACION LITERARIA' ;; 'CUENTOS' ;; 'BIOGRAFIAS' ;; 'ANIMACION A LA LECTURA' ;; 'ENSAYOS' ;; 'LITERATURA INFANTIL | 
###
000533 | Rodríguez Fraga, Abel | Tecnología 6 EGB | Buenos Aires | Aique | 1998 | TECNOLOGIA' ;; 'LIBROS DE TEXTO | 950-701-395-4
###
000556 | Rodríguez Fraga, Abel | Tecnología 4 | Buenos Aires | Aique | 1997 | TECNOLOGIA | 9507013768
###
000557 | Rodríguez Fraga, Abel | Tecnolgía 5 | Buenos Aires | Aique | 1997 | TECNOLOGIA' ;; 'LIBROS DE TEXTO | 950-701-387-3
###
102732 | Rodriguez Diéguez, José Luis | Didáctica general   | Buenos Aires | Cincel | 1990 | DIDACTICA' ;; 'TECNICAS DIDACTICAS' ;; 'EVALUACION' ;; 'OBJETIVOS EDUCACIONALES | 847046146X
###
011544 | Rodriguez Diéguez, José Luis | Didáctica General  | Buenos Aires | Kapelusz | 1980 | DIDACTICA' ;; 'EVALUACION' ;; 'OBJETIVOS EDUCACIONALES' ;; 'TECNICAS DIDACTICAS | 
###
013179 | Rodriguez Fraga, Abel | Educación tecnológica se ofrece, espacio en el aula se busca  | Buenos Aires | Aique | 1996 | TECNOLOGIA' ;; 'DIDACTICA | 9507012524
###
012219 | Rodriguez, Juan José | Como organizar y planificar un club científico  | Buenos Aires | Kapelusz | 1982 | CLUBES' ;; 'CIENTIFICOS' ;; 'CIENCIAS BASICAS | 
###
012587 | Rodriguez Tarditi, José | La doctrina cooperativa  | Buenos Aires | Intercoop | 1979 | COOPERATIVAS | 
###
010098 | Roeber, Edward C. | El consejero escolar  | Buenos Aires | Troquel | 1971 | CONSEJEROS PEDAGOGICOS | 
###
011154', '011156 | Rogers, Carl R. | Libertad y creatividad en la educación   | Buenos Aires | Paidós | 1980 | CREATIVIDAD' ;; 'INNOVACIONES EDUCACIONALES | 
###
012582', '012583 | Rogers, Carl R. | El proceso de convertirse en persona   | Buenos Aires | Paidós | 1982 | PSICOPATOLOGIA' ;; 'PSICOLOGIA' ;; 'PSICOTERAPIA | 
###
000131 | Ekstein, Rudolf | Historia del psicoanálisis VI  | Buenos Aires | Paidós | 1968 | HISTORIA' ;; 'PSICOLOGIA | 
###
012837 | Rojo, Mónica | La comunicación   | Buenos Aires | Novedades Educativas | 1991 | LENGUAJE' ;; 'DIDACTICA' ;; 'TECNICAS DIDACTICAS' ;; 'TEATRO POPULAR | 9879529421
###
000206 | Román Pérez, Martiniano | Inteligencia y potencial de aprendizaje   | Madrid | Cincel | 1988 | INTELIGENCIA' ;; 'PROCESO DE APRENDIZAJE' ;; 'EVALUACION' ;; 'DESARROLLO COGNOSCITIVO | 8470564647
###
000406 | Romero, José Luis | Breve historia de la Argentina  | Buenos Aires | Huemul | 199? | HISTORIA NACIONAL | 9501000729
###
011478', '011479 | Romero Peñas, José Luis | Sociología para educadores  | Madrid | Cincel | 1974 | SOCIOLOGIA' ;; 'SOCIOLOGIA DE LA EDUCACION' ;; 'PSICOLOGIA | 
###
012377 | Rosal, Oscar C. del | La  comunicación docente-discente   | Buenos Aires | Plus Ultra | 1981 | COMUNICACION EN LA CLASE' ;; 'RELACION ALUMNO-DOCENTE | 
###
012947', '012948', '012949 | Rosasco, Eugenio | Color de Rosas  | Buenos Aires | Sudamericana | 1993 | HISTORIA NACIONAL | 9500707411
###
010289 | Rotger Amengual, Bartolomé | Las técnicas de estudio en los programas escolares  | Madrid | Cincel | 1981 | METODOS DE ESTUDIO' ;; 'ESTUDIO INDIVIDUAL | 
###
102529 | Rotstein de Gueller, Berta | Jugueteando 1 | Buenos Aires | Huemul | 1988 | LIBROS DE TEXTO' ;; 'LENGUAJE | 
###
102520 | Rotstein de Gueller, Berta | Jugueteando 1 | Buenos Aires | Huemul | 1988 | LIBROS DE TEXTO' ;; 'LENGUAJE | 
###
012532 | Rotstein de Gueller, Berta | Jugueteando 2 | Buenos Aires | Huemul | 1988 | LIBROS DE TEXTO' ;; 'LENGUAJE | 
###
102521 | Rotstein de Gueller, Berta | Jugueteando 2 | Buenos Aires | Huemul | 1988 | LIBROS DE TEXTO' ;; 'LENGUAJE | 
###
012530', '012531 | Rotstein de Gueller, Berta | Jugueteando 2 | Buenos Aires | Huemul | 1988 | LIBROS DE TEXTO' ;; 'LENGUAJE | 
###
000424 | Rousseau, Pierre | Astronomía sin telescopio   | Buenos Aires | El Ateneo | 1978 | ASTRONOMIA | 
###
000423 | Rousseau, Pierre | Del átomo a la estrella  | Buenos Aires | El Ateneo | 1978 | BIOLOGIA | 
###
000257 | Rudik, P.A. | Psicología de la educación física y del deporte  | Buenos Aires | Stadium | 1982 | EDUCACION FISICA' ;; 'PSICOLOGIA' ;; 'ACTIVIDADES DEPORTIVAS | 
###
000810 | Santos Guerra, Miguel Angel | La evaluación   | Málaga | Aljibe | 1998 | EVALUACION' ;; 'EVALUACION DE MATERIALES DIDACTICOS' ;; 'EVALUACION INTERNA' ;; 'EVALUACION DEL ALUMNO' ;; 'EVALUACION DEL DOCENTE' ;; 'CRITERIOS DE EVALUACION | 848867176
###
000802 |  | Una didáctica de las ciencias   | Buenos Aires | Aique | 1997 | LECTURA' ;; 'ACTIVIDADES DE APRENDIZAJE' ;; 'TECNICAS DIDACTICAS' ;; 'ENSENANZA DE LA CIENCIA' ;; 'CIENCIAS BASICAS | 950-701-255-9
###
000798 | Brailovsky, Antonio Elio | Memoria verde   | Buenos Aires | Sudamericana | 1998 | ECOLOGIA' ;; 'HISTORIA | 9500706628
###
000794 | Chartier, Anne Marie | Discursos sobre la lectura 1880=mil ochocientos ochenta 1980=mil novecientos ochenta | Barcelona | Gedisa | 1998 | LECTURA' ;; 'BIBLIOTECAS' ;; 'BIBLIOTECAS ESCOLARES' ;; 'DISCURSOS' ;; 'INVESTIGACION SOBRE LA LECTURA | 8474324858
###
000800 | Kamii, Constance | Reinventando la aritmética II  | Madrid | Visor | 1989 | ARITMETICA' ;; 'ENSENANZA DE LAS MATEMATICAS' ;; 'JUEGOS EDUCATIVOS' ;; 'ACTIVIDADES PARA LA CLASE' ;; 'ACTIVIDADES DE APRENDIZAJE' ;; 'EVALUACION DEL ALUMNO | 8477740844
###
000789 | Dussel, Inés | Haciendo memoria en el país del nunca más  | Buenos Aires | Eudeba | 1997 | HISTORIA NACIONAL' ;; 'VIOLENCIA | 9502306236
###
000808 | Aparici, Marino Roberto | Lectura de imágenes  | Madrid | De la torre | 1998 | ENSENANZA AUDIOVISUAL' ;; 'COMUNICACION AUDIOVISUAL | 8479602236
###
000795 | Delval, Juan | El desarrollo humano  | Madrid | Siglo veintiuno | 1998 | DESARROLLO DEL NINO' ;; 'INTELIGENCIA' ;; 'PSICOLOGIA DEL NINO' ;; 'ADOLESCENCIA' ;; 'DESARROLLO DE LA PERSONALIDAD' ;; 'DESARROLLO INTELECTUAL' ;; 'VALORES MORALES | 96-82-3199-00
###
000791', '000792 | Cassany, Daniel | Describir el escribir   | Buenos Aires | Paidós | 1997 | ESCRITURA' ;; 'MEJORA DE LA ESCRITURA' ;; 'REDACCION' ;; 'LECTURA' ;; 'DIDACTICA' ;; 'TECNICAS DIDACTICAS' ;; 'COMPRENSION' ;; 'GRAMATICA' ;; 'LENGUAJE | 950127537X
###
000787 | Itzcovich, Susana | Veinte años no es nada   | Buenos Aires | Colihue | 1995 | BIBLIOTECA ESCOLAR' ;; 'PERIODISMO' ;; 'ENTREVISTAS' ;; 'ANIMACION A LA LECTURA' ;; 'LITERATURA INFANTIL' ;; 'ESCRITORES' ;; 'ENSAYOS | 950-581-644-8
###
000811 | Palladino, Enrique | Administración organizacional   | Buenos Aires | Espacio | 1998 | ADMINISTRACION ESCOLAR' ;; 'INSTITUCIONES EDUCACIONALES | 9508020733
###
000815 | Aitken, John | Tecnología creativa   | Madrid | Morata | 1994 | TECNOLOGIA' ;; 'MATERIAL DIDACTICO' ;; 'MATERIAL ELABORADO POR EL ALUMNO' ;; 'MATERIAL ELABORADO POR EL DOCENTE | 8471123924
###
000823 | LLach, Juan José | Educación para todos  | Cordoba | Ieral | 1999 | CALIDAD DE LA EDUCACION' ;; 'DESARROLLO ECONOMICO' ;; 'REFORMA DE LA EDUCACION' ;; 'INNOVACIONES EDUCACIONALES' ;; 'ORGANIZACION DE LA EDUCACION' ;; 'POLITICAS DE EDUCACION | 9879717236
###
000788 | Pellerano | Basura  | Buenos Aires | Libros del quirquincho | 1993 | ECOLOGIA | 95073783X
###
000821 | Cano García, Elena | Evaluación de la calidad educativa  | Buenos Aires | La muralla | 1998 | CALIDAD DE LA EDUCACION' ;; 'CALIDAD DE LA ENSENANZA' ;; 'LEYES' ;; 'INSTITUCIONES EDUCACIONALES' ;; 'ESPANA | 8471336804
###
000790 | Puiggrós, Adriana | Imaginación y crisis en la educación latinoamericana  | Buenos Aires | Aique | 1994 | EDUCACION DE ADULTOS' ;; 'CARCEL' ;; 'SISTEMAS ESCOLARES' ;; 'TRABAJO' ;; 'EDUCACION Y DESARROLLO' ;; 'EDUCACION Y EMPLEO | 9507012117
###
001213', '002569 | Molina García, Santiago | Escuelas sin fracasos   | Málaga | Aljibe | 1997 | FRACASO ESCOLAR' ;; 'FRACASO' ;; 'DIDACTICA' ;; 'TECNICAS DIDACTICAS' ;; 'PEDAGOGIA' ;; 'INTERVENCION | 8487767680
###
000829 | Gaarder, Jostein | El mundo de Sofía | Madrid | Siruela | 1999 | FILOSOFIA' ;; 'HISTORIA | 84-7844-322-3
###
000852 | Serafini, María Teresa | Cómo se escribe  | Barcelona | Paidós | 1998 | ESCRITURA' ;; 'REDACCION' ;; 'PROCESADOR DE TEXTOS' ;; 'ENSENANZA DE LA LENGUA MATERNA' ;; 'MEJORA DE LA ESCRITURA | 847509998X
###
000837 | Cassany, Daniel | La cocina de la escritura  | Barcelona | AnaGram Editora | 1999 | ESCRITURA' ;; 'LINGUISTICA' ;; 'GRAMATICA' ;; 'PROSA' ;; 'REDACCION' ;; 'TEXTO' ;; 'SINTAXIS' ;; 'MEJORA DE LA ESCRITURA' ;; 'ENSENANZA DE LA LENGUA MATERNA | 8433913921
